source_id,source_type,source_path_or_url,audit_status,current_title,meta_description,chapter,content_kind,reuse_action,duplicate_group,split_recommendation,recommended_lesson_title,recommended_featured_image,tags,search_keywords,related_lessons,notes
docs-level-up-module-05-md-social-media-as-professional-presence,internal_source_doc,docs/level-up/module-05.md,audited_from_repo_source,Social Media as Professional Presence,Internal curriculum source material saved from LEVEL UP for future lesson extraction.,Networking & Professional Presence,source_doc,divide_into_multiple_standalone_lessons,social-media-necessity-and-safety,Split by heading and by each single parent question answered in the source.,Social Media as Professional Presence,/images/chapter-for-parents.jpg,"networking & professional presence, social, media, professional, presence","Social Media as Professional Presence, Networking & Professional Presence, networking and professional presence, social, media, professional, presence","Redefining Influence How Child Actors Can Shine Authentically On Social Media, The Instagram Dilemma Why Child Actors Dont Need Social Media Accounts To Succeed, Tiktok And Your Child Actor A Guide To Creativity Connection And Safety",Break into the smallest practical standalone lessons possible from source sections.
https-www-childactor101-com-101-blog-the-instagram-dilemma-why-child-actors-dont-need-social-media-accounts-to-succeed,blog_article,https://www.childactor101.com/101-blog/the-instagram-dilemma-why-child-actors-dont-need-social-media-accounts-to-succeed,audited_from_live_site,The Instagram Dilemma Why Child Actors Dont Need Social Media Accounts To Succeed,Existing Child Actor 101 source content that fits the Networking & Professional Presence chapter and should be reviewed for classroom reuse around the topic: The Instagram Dilemma Why Child Actors Dont Need Social Media Accounts To Succeed.,Networking & Professional Presence,lesson_candidate,import_as_is_or_lightly_update,social-media-necessity-and-safety,Keep one canonical lesson and merge overlapping material from duplicate sources.,The Instagram Dilemma Why Child Actors Dont Need Social Media Accounts To Succeed,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/15e3b1e8-6bd9-4e4d-afc2-73abb4f600b5/IMG_0484.jpeg,"networking & professional presence, instagram, dilemma, dont, need, social, media, accounts","The Instagram Dilemma Why Child Actors Dont Need Social Media Accounts To Succeed, Networking & Professional Presence, networking and professional presence, instagram, dilemma, dont, need, social, media, accounts","Redefining Influence How Child Actors Can Shine Authentically On Social Media, Tiktok And Your Child Actor A Guide To Creativity Connection And Safety, Social Media as Professional Presence",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-the-screen-time-that-counts-8-reasons-why-child-actors-need-to-be-watching-tv-shows,blog_article,https://www.childactor101.com/101-blog/the-screen-time-that-counts-8-reasons-why-child-actors-need-to-be-watching-tv-shows,audited_from_live_site,The Screen Time That Counts 8 Reasons Why Child Actors Need To Be Watching Tv Shows,Existing Child Actor 101 source content that fits the Networking & Professional Presence chapter and should be reviewed for classroom reuse around the topic: The Screen Time That Counts 8 Reasons Why Child Actors Need To Be Watching Tv Shows.,Networking & Professional Presence,lesson_candidate,import_with_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,The Screen Time That Counts 8 Reasons Why Child Actors Need To Be Watching Tv Shows,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/eac75658-7e59-4071-a42f-2da9da9a9b8d/wednesday-900x506.jpg,"networking & professional presence, screen, time, that, counts, reasons, need, watching","The Screen Time That Counts 8 Reasons Why Child Actors Need To Be Watching Tv Shows, Networking & Professional Presence, networking and professional presence, screen, time, that, counts, reasons, need, watching","Capture Your Screen Time Best Air Check Services, Disney Open Call Alert A Big Swing Worth Taking Yeseven If Its A Long Shot, Redefining Influence How Child Actors Can Shine Authentically On Social Media",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-we-just-hit-11000-members-and-were-celebrating-with-the-open-call-that-could-change-your-kids-career,blog_article,https://www.childactor101.com/101-blog/we-just-hit-11000-members-and-were-celebrating-with-the-open-call-that-could-change-your-kids-career,audited_from_live_site,We Just Hit 11000 Members And Were Celebrating With The Open Call That Could Change Your Kids Career,Existing Child Actor 101 source content that fits the Networking & Professional Presence chapter and should be reviewed for classroom reuse around the topic: We Just Hit 11000 Members And Were Celebrating With The Open Call That Could Change Your Kids Career.,Networking & Professional Presence,lesson_candidate,update_or_extract_supporting_lessons,open-call-and-representation-events,Keep one canonical lesson and merge overlapping material from duplicate sources.,We Just Hit 11000 Members And Were Celebrating With The Open Call That Could Change Your Kids Career,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/4b08d25d-21c5-46a0-bfd3-1496788131cd/It%E2%80%99s+Finally+Here+Time+To+Get+Repped%21.jpg,"networking & professional presence, just, hit, 11000, members, were, celebrating, with","We Just Hit 11000 Members And Were Celebrating With The Open Call That Could Change Your Kids Career, Networking & Professional Presence, networking and professional presence, just, hit, 11000, members, were, celebrating, with","Child Actor 101s Online Representation Open Call Your Childs Chance To Shine, Disney Open Call Alert A Big Swing Worth Taking Yeseven If Its A Long Shot, Capture Your Screen Time Best Air Check Services",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-2022budget,blog_article,https://www.childactor101.com/101-blog/2022budget,audited_from_live_site,2022 Budget,Existing Child Actor 101 source content that fits the Parent Operations chapter and should be reviewed for classroom reuse around the topic: 2022 Budget.,Parent Operations,lesson_candidate,import_with_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,2022 Budget,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/1639474561161-EZ9W8GZ3ZA5RCAG43M0P/unsplash-image-pElSkGRA2NU.jpg,"parent operations, 2022, budget","2022 Budget, Parent Operations, parent operations, 2022, budget","Create A Vision Board With Your Kiddos To Manifest Success And Growth In 2025, Introducing The Child Actor 101 Vendor Amp Industry Professional Directory, Tax Guide For Parents Of Child Actors Navigating Taxes Without Losing Your Marbles",Imported from the live Squarespace blog.
hub-ask101,hub_page,https://www.childactor101.com/ask101,audited_from_sitemap_and_page_title,Ask101,Existing public content hub or product page that can feed the classroom ecosystem.,Parent Operations,content_hub,update_into_index_or_resource_hub,,"Use as a supporting resource hub, not as a classroom lesson unless the page contains standalone educational sections.",Ask101,/images/chapter-for-parents.jpg,"parent operations, ask101","Ask101, Parent Operations, parent operations, ask101","2022 Budget, Create A Vision Board With Your Kiddos To Manifest Success And Growth In 2025, Introducing The Child Actor 101 Vendor Amp Industry Professional Directory",Review page sections for importable educational subsections.
https-www-childactor101-com-101-blog-create-a-vision-board-with-your-kiddos-to-manifest-success-and-growth-in-2025,blog_article,https://www.childactor101.com/101-blog/create-a-vision-board-with-your-kiddos-to-manifest-success-and-growth-in-2025,audited_from_live_site,Create A Vision Board With Your Kiddos To Manifest Success And Growth In 2025,Existing Child Actor 101 source content that fits the Parent Operations chapter and should be reviewed for classroom reuse around the topic: Create A Vision Board With Your Kiddos To Manifest Success And Growth In 2025.,Parent Operations,lesson_candidate,import_with_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,Create A Vision Board With Your Kiddos To Manifest Success And Growth In 2025,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/639d7f4e-21e1-415d-b842-8543859efc1e/IMG_1153.png,"parent operations, create, vision, board, with, kiddos, manifest, success","Create A Vision Board With Your Kiddos To Manifest Success And Growth In 2025, Parent Operations, parent operations, create, vision, board, with, kiddos, manifest, success","2022 Budget, Introducing The Child Actor 101 Vendor Amp Industry Professional Directory, Tax Guide For Parents Of Child Actors Navigating Taxes Without Losing Your Marbles",Imported from the live Squarespace blog.
docs-level-up-module-08-md-financial-planning-for-young-actors,internal_source_doc,docs/level-up/module-08.md,audited_from_repo_source,Financial Planning for Young Actors,Internal curriculum source material saved from LEVEL UP for future lesson extraction.,Parent Operations,source_doc,divide_into_multiple_standalone_lessons,,Split by heading and by each single parent question answered in the source.,Financial Planning for Young Actors,/images/chapter-for-parents.jpg,"parent operations, financial, planning","Financial Planning for Young Actors, Parent Operations, parent operations, financial, planning","2022 Budget, Create A Vision Board With Your Kiddos To Manifest Success And Growth In 2025, Introducing The Child Actor 101 Vendor Amp Industry Professional Directory",Break into the smallest practical standalone lessons possible from source sections.
docs-level-up-module-08-md-how-to-track-auditions-and-expenses,internal_source_doc,docs/level-up/module-08.md,audited_from_repo_source,How To Track Auditions and Expenses,Internal curriculum source material saved from LEVEL UP for future lesson extraction.,Parent Operations,source_doc,divide_into_multiple_standalone_lessons,trackers-and-expenses,Split by heading and by each single parent question answered in the source.,How To Track Auditions and Expenses,/images/chapter-for-parents.jpg,"parent operations, track, auditions, expenses","How To Track Auditions and Expenses, Parent Operations, parent operations, track, auditions, expenses","Track Your Auditions And Expenses For Free, Track Your Childs Auditions Expenses And More For Free 2025 Update, 2022 Budget",Break into the smallest practical standalone lessons possible from source sections.
https-www-childactor101-com-101-blog-introducing-the-child-actor-101-vendor-amp-industry-professional-directory,blog_article,https://www.childactor101.com/101-blog/introducing-the-child-actor-101-vendor-amp-industry-professional-directory,audited_from_live_site,Introducing The Child Actor 101 Vendor Amp Industry Professional Directory,Existing Child Actor 101 source content that fits the Parent Operations chapter and should be reviewed for classroom reuse around the topic: Introducing The Child Actor 101 Vendor Amp Industry Professional Directory.,Parent Operations,lesson_candidate,update_or_extract_supporting_lessons,,Keep as one lesson unless review reveals multiple distinct parent questions.,Introducing The Child Actor 101 Vendor Amp Industry Professional Directory,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/00d0289d-e6be-403a-96c4-0ce49217dad8/directorylogo.png,"parent operations, introducing, 101, vendor, amp, industry, professional, directory","Introducing The Child Actor 101 Vendor Amp Industry Professional Directory, Parent Operations, parent operations, introducing, 101, vendor, amp, industry, professional, directory","2022 Budget, Create A Vision Board With Your Kiddos To Manifest Success And Growth In 2025, Tax Guide For Parents Of Child Actors Navigating Taxes Without Losing Your Marbles",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-tax-guide-for-parents-of-child-actors-navigating-taxes-without-losing-your-marbles,blog_article,https://www.childactor101.com/101-blog/tax-guide-for-parents-of-child-actors-navigating-taxes-without-losing-your-marbles,audited_from_live_site,Tax Guide For Parents Of Child Actors Navigating Taxes Without Losing Your Marbles,Existing Child Actor 101 source content that fits the Parent Operations chapter and should be reviewed for classroom reuse around the topic: Tax Guide For Parents Of Child Actors Navigating Taxes Without Losing Your Marbles.,Parent Operations,lesson_candidate,import_with_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,Tax Guide For Parents Of Child Actors Navigating Taxes Without Losing Your Marbles,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/4314f0b5-5421-4fd1-9a69-b80f0bdd9973/IMG_1267.png,"parent operations, tax, parents, navigating, taxes, without, losing, marbles","Tax Guide For Parents Of Child Actors Navigating Taxes Without Losing Your Marbles, Parent Operations, parent operations, tax, parents, navigating, taxes, without, losing, marbles","2022 Budget, Create A Vision Board With Your Kiddos To Manifest Success And Growth In 2025, Introducing The Child Actor 101 Vendor Amp Industry Professional Directory",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-the-business-side-to-acting,blog_article,https://www.childactor101.com/101-blog/the-business-side-to-acting,audited_from_live_site,The Business Side To Acting,Existing Child Actor 101 source content that fits the Parent Operations chapter and should be reviewed for classroom reuse around the topic: The Business Side To Acting.,Parent Operations,lesson_candidate,import_with_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,The Business Side To Acting,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/1635453083492-3Y6FQHCMWX4SSZCUU1HV/corey%2Bbiz%2Bcard.jpg,"parent operations, business, side, acting","The Business Side To Acting, Parent Operations, parent operations, business, side, acting","2022 Budget, Create A Vision Board With Your Kiddos To Manifest Success And Growth In 2025, Introducing The Child Actor 101 Vendor Amp Industry Professional Directory",Imported from the live Squarespace blog.
docs-level-up-module-08-md-time-management-hacks-for-acting-families,internal_source_doc,docs/level-up/module-08.md,audited_from_repo_source,Time-Management Hacks for Acting Families,Internal curriculum source material saved from LEVEL UP for future lesson extraction.,Parent Operations,source_doc,divide_into_multiple_standalone_lessons,,Split by heading and by each single parent question answered in the source.,Time-Management Hacks for Acting Families,/images/chapter-for-parents.jpg,"parent operations, time, management, hacks, acting, families","Time-Management Hacks for Acting Families, Parent Operations, parent operations, time, management, hacks, acting, families","2022 Budget, Create A Vision Board With Your Kiddos To Manifest Success And Growth In 2025, Introducing The Child Actor 101 Vendor Amp Industry Professional Directory",Break into the smallest practical standalone lessons possible from source sections.
https-www-childactor101-com-101-blog-vision-board,blog_article,https://www.childactor101.com/101-blog/vision-board,audited_from_live_site,Vision Board,Existing Child Actor 101 source content that fits the Parent Operations chapter and should be reviewed for classroom reuse around the topic: Vision Board.,Parent Operations,lesson_candidate,import_with_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,Vision Board,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/974e09b6-521f-4f4b-bbb5-56dfec564ada/A30C062D-FA50-403D-81A3-B6A592C3604A.png,"parent operations, vision, board","Vision Board, Parent Operations, parent operations, vision, board","2022 Budget, Create A Vision Board With Your Kiddos To Manifest Success And Growth In 2025, Introducing The Child Actor 101 Vendor Amp Industry Professional Directory",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-actorsaccess,blog_article,https://www.childactor101.com/101-blog/Actorsaccess,audited_from_live_site,Actors Access,Existing Child Actor 101 source content that fits the Professional Materials chapter and should be reviewed for classroom reuse around the topic: Actors Access.,Professional Materials,lesson_candidate,import_with_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,Actors Access,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/8e2b18d3-dfe0-4cc2-bdbf-77cffecb9ff3/CA1FF5A0-E186-4784-8C9B-AF7721672461.jpeg,"professional materials, access","Actors Access, Professional Materials, professional materials, access","Creating A Demo Scene For Your Child Actor, Demo Reel Options, Getting Multifaceted Shots From A 3 Look Headshot Session",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-creating-a-demo-scene-for-your-child-actor,blog_article,https://www.childactor101.com/101-blog/creating-a-demo-scene-for-your-child-actor,audited_from_live_site,Creating A Demo Scene For Your Child Actor,Existing Child Actor 101 source content that fits the Professional Materials chapter and should be reviewed for classroom reuse around the topic: Creating A Demo Scene For Your Child Actor.,Professional Materials,lesson_candidate,import_with_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,Creating A Demo Scene For Your Child Actor,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/1648174219715-E3I1AT8IH6HJ2NCLHYCU/unsplash-image-CiUR8zISX60.jpg,"professional materials, creating, demo, scene","Creating A Demo Scene For Your Child Actor, Professional Materials, professional materials, creating, demo, scene","Actors Access, Demo Reel Options, Getting Multifaceted Shots From A 3 Look Headshot Session",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-demo-reel-options,blog_article,https://www.childactor101.com/101-blog/Demo Reel Options,audited_from_live_site,Demo Reel Options,Existing Child Actor 101 source content that fits the Professional Materials chapter and should be reviewed for classroom reuse around the topic: Demo Reel Options.,Professional Materials,lesson_candidate,import_with_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,Demo Reel Options,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/ef865830-b372-423c-a0da-236c28f2b093/IMG_0292.png,"professional materials, demo, reel, options","Demo Reel Options, Professional Materials, professional materials, demo, reel, options","Actors Access, Creating A Demo Scene For Your Child Actor, Getting Multifaceted Shots From A 3 Look Headshot Session",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-getting-multifaceted-shots-from-a-3-look-headshot-session,blog_article,https://www.childactor101.com/101-blog/getting-multifaceted-shots-from-a-3-look-headshot-session,audited_from_live_site,Getting Multifaceted Shots From A 3 Look Headshot Session,Existing Child Actor 101 source content that fits the Professional Materials chapter and should be reviewed for classroom reuse around the topic: Getting Multifaceted Shots From A 3 Look Headshot Session.,Professional Materials,lesson_candidate,import_as_is_or_lightly_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,Getting Multifaceted Shots From A 3 Look Headshot Session,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/1e26210d-ec2a-49ce-90fe-6fa1bf62d459/IMG_1064.png,"professional materials, getting, multifaceted, shots, look, headshot, session","Getting Multifaceted Shots From A 3 Look Headshot Session, Professional Materials, professional materials, getting, multifaceted, shots, look, headshot, session","Actors Access, Creating A Demo Scene For Your Child Actor, Demo Reel Options",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-headshot-hacks-mastering-the-no-makeup-look-for-your-child-actor-essential-makeup-tips-for-perfect-photos,blog_article,https://www.childactor101.com/101-blog/headshot-hacks-mastering-the-no-makeup-look-for-your-child-actor-essential-makeup-tips-for-perfect-photos,audited_from_live_site,Headshot Hacks Mastering The No Makeup Look For Your Child Actor Essential Makeup Tips For Perfect Photos,Existing Child Actor 101 source content that fits the Professional Materials chapter and should be reviewed for classroom reuse around the topic: Headshot Hacks Mastering The No Makeup Look For Your Child Actor Essential Makeup Tips For Perfect Photos.,Professional Materials,lesson_candidate,import_as_is_or_lightly_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,Headshot Hacks Mastering The No Makeup Look For Your Child Actor Essential Makeup Tips For Perfect Photos,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/04d2a343-9aea-4d71-8752-71455686d6bd/IMG_0703.jpeg,"professional materials, headshot, hacks, mastering, makeup, look, essential, tips","Headshot Hacks Mastering The No Makeup Look For Your Child Actor Essential Makeup Tips For Perfect Photos, Professional Materials, professional materials, headshot, hacks, mastering, makeup, look, essential, tips","Actors Access, Creating A Demo Scene For Your Child Actor, Demo Reel Options",Imported from the live Squarespace blog.
docs-level-up-module-06-md-maintaining-professional-materials,internal_source_doc,docs/level-up/module-06.md,audited_from_repo_source,Maintaining Professional Materials,Internal curriculum source material saved from LEVEL UP for future lesson extraction.,Professional Materials,source_doc,divide_into_multiple_standalone_lessons,,Split by heading and by each single parent question answered in the source.,Maintaining Professional Materials,/images/chapter-technique.jpg,"professional materials, maintaining, professional, materials","Maintaining Professional Materials, Professional Materials, professional materials, maintaining, professional, materials","Actors Access, Creating A Demo Scene For Your Child Actor, Demo Reel Options",Break into the smallest practical standalone lessons possible from source sections.
hub-pages101,hub_page,https://www.childactor101.com/p101,audited_from_sitemap_and_page_title,Pages101,Existing public content hub or product page that can feed the classroom ecosystem.,Professional Materials,content_hub,update_into_index_or_resource_hub,,"Use as a supporting resource hub, not as a classroom lesson unless the page contains standalone educational sections.",Pages101,/images/chapter-technique.jpg,"professional materials, pages101","Pages101, Professional Materials, professional materials, pages101","Actors Access, Creating A Demo Scene For Your Child Actor, Demo Reel Options",Review page sections for importable educational subsections.
https-www-childactor101-com-101-blog-pages101-is-here-one-home-base-for-your-young-actors-career,blog_article,https://www.childactor101.com/101-blog/pages101-is-here-one-home-base-for-your-young-actors-career,audited_from_live_site,Pages101 Is Here One Home Base For Your Young Actors Career,Existing Child Actor 101 source content that fits the Professional Materials chapter and should be reviewed for classroom reuse around the topic: Pages101 Is Here One Home Base For Your Young Actors Career.,Professional Materials,lesson_candidate,update_or_extract_supporting_lessons,,Keep as one lesson unless review reveals multiple distinct parent questions.,Pages101 Is Here One Home Base For Your Young Actors Career,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/c8c02740-6d0d-4f39-a549-0c1875c1e39c/Screen+Shot+2026-06-24+at+6.38.01%E2%80%AFPM.jpg,"professional materials, pages101, here, one, home, base, career","Pages101 Is Here One Home Base For Your Young Actors Career, Professional Materials, professional materials, pages101, here, one, home, base, career","Actors Access, Creating A Demo Scene For Your Child Actor, Demo Reel Options",Imported from the live Squarespace blog.
hub-resume101,hub_page,https://www.childactor101.com/resume-101,audited_from_sitemap_and_page_title,Resume101,Existing public content hub or product page that can feed the classroom ecosystem.,Professional Materials,content_hub,update_into_index_or_resource_hub,,"Use as a supporting resource hub, not as a classroom lesson unless the page contains standalone educational sections.",Resume101,/images/chapter-technique.jpg,"professional materials, resume101","Resume101, Professional Materials, professional materials, resume101","Actors Access, Creating A Demo Scene For Your Child Actor, Demo Reel Options",Review page sections for importable educational subsections.
https-www-childactor101-com-101-blog-stage-name-game-how-to-give-your-child-actor-a-hollywood-worthy-alias,blog_article,https://www.childactor101.com/101-blog/stage-name-game-how-to-give-your-child-actor-a-hollywood-worthy-alias,audited_from_live_site,Stage Name Game How To Give Your Child Actor A Hollywood Worthy Alias,Existing Child Actor 101 source content that fits the Professional Materials chapter and should be reviewed for classroom reuse around the topic: Stage Name Game How To Give Your Child Actor A Hollywood Worthy Alias.,Professional Materials,lesson_candidate,import_with_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,Stage Name Game How To Give Your Child Actor A Hollywood Worthy Alias,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/25aa4b4a-2586-45d5-a386-16ab5af1e4d5/IMG_0103.png,"professional materials, stage, name, game, give, hollywood, worthy, alias","Stage Name Game How To Give Your Child Actor A Hollywood Worthy Alias, Professional Materials, professional materials, stage, name, game, give, hollywood, worthy, alias","Actors Access, Creating A Demo Scene For Your Child Actor, Demo Reel Options",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-the-ultimate-guide-to-imdbpro-what-parents-of-child-actors-need-to-know,blog_article,https://www.childactor101.com/101-blog/the-ultimate-guide-to-imdbpro-what-parents-of-child-actors-need-to-know,audited_from_live_site,The Ultimate Guide To Imdbpro What Parents Of Child Actors Need To Know,Existing Child Actor 101 source content that fits the Professional Materials chapter and should be reviewed for classroom reuse around the topic: The Ultimate Guide To Imdbpro What Parents Of Child Actors Need To Know.,Professional Materials,lesson_candidate,import_as_is_or_lightly_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,The Ultimate Guide To Imdbpro What Parents Of Child Actors Need To Know,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/6b756fe5-c1b6-43ee-b95f-867e731bd72e/IMG_0254.png,"professional materials, ultimate, imdbpro, parents, need, know","The Ultimate Guide To Imdbpro What Parents Of Child Actors Need To Know, Professional Materials, professional materials, ultimate, imdbpro, parents, need, know","Actors Access, Creating A Demo Scene For Your Child Actor, Demo Reel Options",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-why-theater-performance-clips-have-no-place-in-your-childs-acting-reel,blog_article,https://www.childactor101.com/101-blog/why-theater-performance-clips-have-no-place-in-your-childs-acting-reel,audited_from_live_site,Why Theater Performance Clips Have No Place In Your Childs Acting Reel,Existing Child Actor 101 source content that fits the Professional Materials chapter and should be reviewed for classroom reuse around the topic: Why Theater Performance Clips Have No Place In Your Childs Acting Reel.,Professional Materials,lesson_candidate,import_with_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,Why Theater Performance Clips Have No Place In Your Childs Acting Reel,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/0bb483df-fd33-46b0-a74e-4363b3abfb6c/IMG_1039.png,"professional materials, theater, performance, clips, have, place, childs, acting","Why Theater Performance Clips Have No Place In Your Childs Acting Reel, Professional Materials, professional materials, theater, performance, clips, have, place, childs, acting","Actors Access, Creating A Demo Scene For Your Child Actor, Demo Reel Options",Imported from the live Squarespace blog.
docs-level-up-module-01-md-agents-vs-managers,internal_source_doc,docs/level-up/module-01.md,audited_from_repo_source,Agents vs Managers,Internal curriculum source material saved from LEVEL UP for future lesson extraction.,Representation,source_doc,divide_into_multiple_standalone_lessons,,Split by heading and by each single parent question answered in the source.,Agents vs Managers,/images/chapter-representation.jpg,"representation, agents, managers","Agents vs Managers, Representation, representation, agents, managers","Booking Out A Critical Practice For Child Actors In The Entertainment Industry, Breaking Up Is Hard To Do Navigating The Departure From Your Childs Agent Or Manager, Child Actor 101s Online Representation Open Call Your Childs Chance To Shine",Break into the smallest practical standalone lessons possible from source sections.
https-www-childactor101-com-101-blog-booking-out-a-critical-practice-for-child-actors-in-the-entertainment-industry,blog_article,https://www.childactor101.com/101-blog/booking-out-a-critical-practice-for-child-actors-in-the-entertainment-industry,audited_from_live_site,Booking Out A Critical Practice For Child Actors In The Entertainment Industry,Existing Child Actor 101 source content that fits the Representation chapter and should be reviewed for classroom reuse around the topic: Booking Out A Critical Practice For Child Actors In The Entertainment Industry.,Representation,lesson_candidate,update_or_extract_supporting_lessons,,Keep as one lesson unless review reveals multiple distinct parent questions.,Booking Out A Critical Practice For Child Actors In The Entertainment Industry,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/47bcfd80-dec5-4ec3-b695-1a4281b09b3e/dickwhimsy_Pixar_style_image_of_a_pleasant_organized_stage_mom__8918394a-eee7-474d-ab2a-44fec97fb5b8.png,"representation, booking, out, critical, practice, entertainment, industry","Booking Out A Critical Practice For Child Actors In The Entertainment Industry, Representation, representation, booking, out, critical, practice, entertainment, industry","Breaking Up Is Hard To Do Navigating The Departure From Your Childs Agent Or Manager, Child Actor 101s Online Representation Open Call Your Childs Chance To Shine, Hoacting Insights Ai Mentor Is Revolutionizing Child Actor Audition Prep",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-breaking-up-is-hard-to-do-navigating-the-departure-from-your-childs-agent-or-manager,blog_article,https://www.childactor101.com/101-blog/breaking-up-is-hard-to-do-navigating-the-departure-from-your-childs-agent-or-manager,audited_from_live_site,Breaking Up Is Hard To Do Navigating The Departure From Your Childs Agent Or Manager,Existing Child Actor 101 source content that fits the Representation chapter and should be reviewed for classroom reuse around the topic: Breaking Up Is Hard To Do Navigating The Departure From Your Childs Agent Or Manager.,Representation,lesson_candidate,import_as_is_or_lightly_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,Breaking Up Is Hard To Do Navigating The Departure From Your Childs Agent Or Manager,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/51583257-adad-4bb0-9cf6-7791126f0f76/d2A5S9bSTfyZtROxVei9ag.png,"representation, breaking, hard, navigating, departure, childs, agent, manager","Breaking Up Is Hard To Do Navigating The Departure From Your Childs Agent Or Manager, Representation, representation, breaking, hard, navigating, departure, childs, agent, manager","Booking Out A Critical Practice For Child Actors In The Entertainment Industry, Child Actor 101s Online Representation Open Call Your Childs Chance To Shine, Hoacting Insights Ai Mentor Is Revolutionizing Child Actor Audition Prep",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-child-actor-101s-online-representation-open-call-your-childs-chance-to-shine,blog_article,https://www.childactor101.com/101-blog/child-actor-101s-online-representation-open-call-your-childs-chance-to-shine,audited_from_live_site,Child Actor 101s Online Representation Open Call Your Childs Chance To Shine,Existing Child Actor 101 source content that fits the Representation chapter and should be reviewed for classroom reuse around the topic: Child Actor 101s Online Representation Open Call Your Childs Chance To Shine.,Representation,lesson_candidate,update_or_extract_supporting_lessons,open-call-and-representation-events,Keep one canonical lesson and merge overlapping material from duplicate sources.,Child Actor 101s Online Representation Open Call Your Childs Chance To Shine,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/5b639eda-25cf-4302-ac02-532648a2b54a/IMG_0789.png,"representation, 101s, online, open, call, childs, chance, shine","Child Actor 101s Online Representation Open Call Your Childs Chance To Shine, Representation, representation, 101s, online, open, call, childs, chance, shine","Disney Open Call Alert A Big Swing Worth Taking Yeseven If Its A Long Shot, We Just Hit 11000 Members And Were Celebrating With The Open Call That Could Change Your Kids Career, Booking Out A Critical Practice For Child Actors In The Entertainment Industry",Imported from the live Squarespace blog.
